8764 26716
1375 3715 772
2854 7526 467
500 2198 912
3729 1381 -59
386 4554 540
3817 133 871
2588 5681 865
251 294 617
6437 4698 313
3199 1769 266
3281 2680 -387
7170 8162 262
4383 5836 867
1532 984 -415
5061 6845 519
322 5109 -139
270 1149 -740
2259 1728 -54
5482 7178 397
5654 6125 538
571 2371 -885
1971 5056 725
136 1805 191
8416 6886 -996
2056 5886 -901
6534 3987 -966
8522 3126 -458
8263 2313 356
2817 4188 14
3340 6680 -315
6714 8631 -567
902 6440 321
704 8257 446
2316 442 -322
6015 727 93
3048 6757 -578
5674 7492 961
5905 3389 767
2121 3536 812
1537 5049 -798
3583 2327 603
5840 3167 -277
2631 192 -855
2527 7852 -619
5071 3213 942
6439 5613 -488
5411 3831 906
8337 3445 -592
4211 5694 -697
8243 7474 -235
1435 5751 -693
1181 8248 -13
6959 6392 125
191 1363 925
8405 2728 -80
7812 2863 955
2400 7172 500
2992 6916 -942
6569 6365 -568
350 5245 -262
1534 3459 -960
2941 8730 207
2115 5741 217
89 2208 -779
4687 1747 153
3919 5317 581
534 5096 755
2888 7597 626
2246 546 -35
1267 1635 231
302 130 665
7674 5535 514
303 3479 -124
7272 6337 83
5871 7416 998
4475 7317 -801
8526 6143 206
7095 1794 -128
5536 4285 -962
2433 1268 388
8321 1460 21
4210 6656 575
2895 2206 -401
3305 2727 -37
7285 5739 -972
7518 5661 -861
7463 1026 777
3969 7623 -521
5509 4093 -657
4538 6073 -548
3202 2225 43
4828 2641 912
251 3620 -458
3879 2989 -121
3813 8558 -881
3045 8496 -782
5182 5761 -999
6773 6551 333
4321 4068 -98
2670 6192 349
7607 8040 638
7042 3953 592
6390 3456 -203
6651 963 456
6430 7690 448
6050 1352 -552
3925 2842 -436
8378 2623 -506
5104 7092 -66
3693 3118 65
5164 557 -318
6008 5958 -27
3873 2249 124
6230 2514 -593
8370 4954 613
6454 1745 199
6318 8146 -385
1062 1999 -214
6763 2664 380
3142 2061 359
2447 2876 -978
5022 315 659
4252 4771 -882
1365 4331 892
353 8102 -528
7468 6877 -205
2368 1667 252
2699 4380 956
3412 7339 648
4925 4220 -519
1338 1908 552
4548 7559 776
6322 937 647
2195 8079 85
6114 1218 11
7563 5682 -234
6665 2873 -518
6106 7858 -882
3892 3979 695
5519 433 -588
1507 26 -908
4311 5642 -269
4522 127 -701
1073 5744 -8
2143 1931 212
4120 3875 877
3410 396 396
3409 4655 -15
4657 2352 211
1062 7626 314
8063 6965 169
3449 4209 -252
5773 490 -236
6147 580 -511
8555 983 -489
3947 2737 -651
7669 1166 202
8383 4268 79
4637 4146 527
173 7634 -19
4261 4161 -806
4710 5518 56
6107 6039 365
8060 7381 -243
1508 2925 187
4004 6047 -12
5038 5263 -642
2297 6414 -212
4104 5473 935
6903 2825 -65
3652 2265 305
2338 6348 166
4421 3932 -364
2944 299 584
7226 2504 -949
2095 7651 296
4612 1292 -491
7313 3872 -214
7155 6814 -863
1360 3218 4
4144 8749 -543
3276 6673 20
1274 7249 400
1867 1292 739
8490 6762 222
3457 6372 481
5664 3563 -586
342 1798 992
1593 3373 -726
6097 6649 -129
137 4035 -532
5624 7233 -152
845 1324 -348
7285 5782 61
8002 449 -715
7153 6632 288
6800 5636 219
7552 8166 258
8404 2854 -25
3490 5090 -197
2115 793 275
1910 418 973
3217 5560 -976
502 2147 11
1071 234 993
4443 1619 676
6489 1423 -919
3354 1859 -761
3590 4682 327
4817 3573 -933
4807 7978 781
2164 5882 -350
4318 1632 -798
4022 8040 427
5130 3280 -28
8422 2011 -328
1583 392 -569
3036 54 649
8745 8736 -692
1504 1087 -418
7906 6379 -406
4903 1404 -127
3370 4038 264
1147 4478 -448
7973 1890 -112
1588 2216 57
3622 3459 -416
4361 7736 -180
7132 3157 378
2127 2583 182
5147 5272 970
186 2748 660
5983 7975 -168
7712 850 439
278 6249 -234
2023 7671 665
6171 6296 695
4726 7359 -790
598 4632 -806
5870 3697 -124
6532 323 274
8656 4113 525
7926 712 459
8730 3558 540
6308 7566 -253
7565 1952 970
2872 1166 -369
3038 5982 -116
4540 2226 713
3414 4058 -396
2223 6095 425
482 2692 652
8553 8199 -434
2881 1833 575
8148 4590 -923
5135 5177 -843
6428 7788 -953
532 4351 316
8126 454 -754
301 3338 -481
6834 2469 -896
8438 5585 22
5903 6006 749
7814 1858 -525
7869 3437 584
2340 1696 100
2922 6161 428
7500 7228 318
8544 2701 -624
2368 7932 230
2717 5188 -151
6115 7437 -813
607 5873 -594
6570 1686 -618
3146 1388 215
8470 2576 118
69 2005 583
1124 6205 -765
5000 7782 775
3993 2570 351
6774 3971 -478
3924 4063 693
1988 1335 799
1248 6504 -917
2249 1857 -682
4702 7896 -968
7030 3125 257
4128 3050 186
8196 2055 -959
2537 6740 -564
809 4767 -892
5416 1251 -465
6670 4024 717
3734 364 -473
8443 8085 769
8471 4505 258
7744 1330 126
555 5743 706
8762 1514 -269
572 2767 -846
5290 2691 -237
4211 6211 -300
5734 8134 -646
5710 2351 -969
6258 3039 812
4257 4137 -899
4848 8576 -381
3813 537 -506
5828 1579 7
1356 2988 606
3191 6089 565
1115 5109 862
1873 2221 744
1693 5041 639
6283 1608 823
1749 8607 86
5893 876 -416
1803 1471 -568
1566 3571 -700
8020 3783 653
1181 8377 -838
8755 503 883
7607 3082 -421
8235 6553 -379
2603 3598 358
5116 2519 -611
7324 7820 732
7893 8632 -255
4748 7315 -946
7700 1443 -290
4430 6840 234
6253 3149 -884
3470 1682 962
1918 2996 -196
2044 7045 -821
4043 653 -631
3345 3315 -295
4450 7409 278
409 4561 995
940 1273 -851
3703 7633 -994
92 3494 -43
1256 5012 -180
7314 8722 525
3787 6497 123
5259 6749 -57
1745 8593 853
7596 1596 742
7687 4752 550
2347 5445 -186
7594 1144 943
3316 2532 184
5757 5986 623
5926 4596 -586
7341 1816 603
2166 5938 294
1433 5473 -162
7346 5048 -984
3638 1498 29
6844 2850 711
754 8635 165
3835 780 591
6735 1710 200
8158 3759 357
2926 2611 279
4647 1410 512
178 3253 230
4690 1536 -652
2307 2867 -319
6251 234 535
4959 8410 122
2775 1250 531
6209 2052 -827
452 285 906
8689 5675 -134
6113 5507 132
2339 626 376
4637 12 861
1539 1008 -732
6115 6672 -571
3198 6511 146
2246 697 37
6724 6263 888
7753 4714 423
774 1837 -933
5865 7087 -704
492 5075 718
1962 6351 -764
8224 2198 -809
3187 679 88
5788 1619 -565
5388 4934 -43
2151 2467 -890
524 1095 520
284 1304 -640
2576 331 -205
2116 2781 -584
7793 1097 -593
3861 3540 -354
2180 8520 525
5381 2399 -624
7079 724 -588
6226 5684 -189
3688 970 -426
1300 3097 -322
8643 5941 -832
4554 6145 545
1531 4144 -169
4340 6673 859
4014 4477 664
5199 3883 -391
2273 8026 -599
4051 3501 -404
5815 388 -202
8052 8073 918
2787 307 -418
7150 5274 435
1821 8479 -422
3928 8160 392
6676 6390 -6
4079 5529 334
6709 1269 -995
6585 5346 23
2353 643 875
1606 4137 490
6938 6984 271
1718 6762 -602
2076 2089 -861
2424 7380 831
5178 4313 -736
7514 423 763
1395 6301 333
6331 3667 -649
7471 3981 -499
4899 5400 -241
5745 3222 480
198 4343 772
7293 360 635
5117 1662 -668
663 8655 592
7424 7743 896
606 4954 -196
3544 8169 272
6132 5642 -108
3664 2239 362
2112 5877 -954
5058 261 -478
2168 875 577
219 1640 228
4273 5088 717
8141 2525 -636
643 333 657
405 7083 -732
3346 8340 660
4364 6604 355
6653 5604 951
1038 4289 -471
4020 8157 -22
2303 8439 118
5873 5285 220
4773 8682 -130
5518 1391 -292
1852 896 -706
8269 5382 34
8215 7284 558
2088 6149 605
1036 5228 -296
7171 626 -505
3265 6968 679
6018 5253 134
7315 8100 365
8529 188 972
5910 7069 302
8572 7746 998
5650 4089 161
4113 1681 -481
7873 386 -255
8335 4551 -362
5851 7426 -347
2593 3779 -379
5700 895 -944
6875 4688 -131
8026 4505 -257
751 2772 182
7660 5702 -764
6354 329 -259
5865 4202 -627
6418 2576 705
1664 2547 844
8251 7209 973
7613 7868 -110
66 5089 139
4666 711 545
4836 8389 749
2005 3385 708
4522 48 -869
3553 3217 -563
3801 6809 259
5273 1866 55
6480 8020 165
2832 2762 -819
2788 1044 652
6987 7017 142
8297 4940 -636
8521 8420 -51
4115 1106 -443
3157 7218 58
8246 2500 -602
5809 705 -360
99 5894 -625
5607 7084 -287
8511 1293 173
8643 5067 337
2745 8445 314
6892 2235 444
6106 1848 -433
5306 4413 602
1905 7785 351
1995 6206 -918
4522 8477 421
6641 6517 139
2555 1879 -738
4021 2829 630
4527 5869 -562
1418 2663 -298
3524 933 -471
87 5124 -482
5359 3040 41
6161 4611 -852
5903 1565 -92
753 8321 850
3090 6106 90
5072 179 511
7675 895 825
7497 3736 -407
1613 5805 832
3528 5908 -164
2159 2988 -223
8027 5371 -144
5360 6066 -602
4589 806 62
4253 2001 -865
1655 3949 156
383 3085 589
5902 2225 -733
5849 5813 930
2574 1029 -413
3901 5487 -473
7169 1446 195
2160 1399 -365
8612 4785 592
2815 6844 817
457 7767 -704
565 497 292
2348 1791 -496
1753 3880 804
3146 6415 843
4360 3561 -526
2451 4785 319
1523 873 -207
4872 1352 -763
7935 1067 -173
1109 2636 865
5552 4456 -376
4410 7145 250
1929 7256 934
3751 6542 -905
6057 3369 833
6944 2273 135
4121 1806 156
2378 4232 -286
2484 867 962
2890 1822 -299
1811 1472 -599
1654 3440 -260
3588 6366 143
3868 2881 810
7830 4534 -538
5884 1397 -208
5882 1540 734
5994 6656 -221
2618 7291 715
6663 4595 -527
5991 5261 -522
7363 7565 34
4796 8662 -311
1940 2127 368
2700 267 338
6859 7756 795
2791 274 442
4231 6071 -891
7968 7764 353
2288 8700 203
4984 2511 -949
4203 6100 638
8494 1269 831
7722 8073 -303
2544 7255 -664
5096 4823 -584
5956 5124 -1
4139 7274 991
3683 4795 89
8654 3047 955
8520 1619 362
3226 7801 -889
4861 2956 935
2694 7684 195
4204 4671 304
5830 4978 782
4967 2988 296
2959 168 775
5822 3955 900
6460 825 381
490 879 -706
2853 4474 -264
8280 8745 -272
4706 1394 918
5354 305 47
970 3362 -170
3292 5644 707
8644 5726 -93
2868 3622 -576
5917 1389 569
7257 5094 222
5242 7502 -849
2319 6534 -967
1898 61 751
7081 4178 -781
6595 8406 315
4611 6170 -664
342 6058 271
3092 1774 435
1738 3708 653
2429 8367 662
8336 3408 193
5409 2191 -461
7757 7133 -737
134 1704 368
7471 7638 -86
5551 3846 868
7668 5234 424
1191 8651 567
6909 1006 684
3367 1346 -35
5994 287 -878
2743 180 -555
5937 7162 -348
5446 5380 998
7924 5369 -459
2724 3850 -227
5903 2292 -198
707 5130 -37
5749 8036 602
5552 2571 -931
6847 4305 -128
5901 4688 -634
2837 7331 501
3498 2506 -842
297 8647 439
5933 7917 -55
3262 3667 -528
5341 3550 -667
8075 298 -997
164 988 112
2964 4160 201
7271 4656 564
992 8649 -58
7221 5308 -850
7674 7443 225
303 4872 150
469 4636 877
8506 7294 -519
3855 7790 854
7968 848 874
4222 3936 -955
5390 527 -338
1002 6526 -162
2296 8452 -636
3732 5544 -299
6369 7859 62
6238 7420 -687
8257 7570 665
6089 7115 28
948 2948 -502
2328 7172 444
7356 8372 158
5868 1541 -618
4466 5013 -103
2088 4431 465
8327 2108 797
3080 7535 409
3361 3827 -766
3378 4362 752
4796 8738 -795
6139 3132 399
2392 5458 -584
1853 7496 -84
6804 6450 744
2809 8053 759
8216 5363 -181
5883 6997 -187
6179 6276 -392
5937 493 -444
5797 140 421
2544 434 -316
7422 3023 -936
7272 714 747
3378 1193 752
4782 4330 671
7362 7736 990
7099 952 544
4069 4413 119
573 7732 -103
893 1839 292
2892 3646 83
3207 879 -975
2428 1160 852
215 8297 272
7554 1986 -220
6258 5641 -876
7049 831 -504
3623 3833 690
3549 303 -824
1755 2013 -199
7515 903 249
5413 4158 -693
1903 8737 -943
8025 5599 -357
1081 5304 -540
5127 5578 -928
8160 1902 -440
4894 742 695
8188 2791 -256
8296 6939 -334
6326 4878 922
4684 3587 -370
3438 7520 262
7718 979 -988
1226 8312 507
2064 3141 24
550 8578 -832
5565 5035 -240
8222 5743 -156
775 4429 -508
1290 7799 34
7380 6765 -969
2692 1250 -655
4774 369 -372
3178 500 -658
6419 5115 -256
646 2937 517
22 6559 654
5891 2112 15
7177 8686 224
5871 8031 -823
4355 2663 197
1117 4249 437
5011 2210 365
7472 1832 777
8411 867 -803
5399 3569 112
188 2797 -866
3232 5576 43
6463 216 541
909 4282 137
8708 1929 792
6282 1180 76
2623 6725 319
1136 7734 520
3239 6846 -424
3452 389 627
32 7925 -904
5962 7871 -486
8451 6375 518
6985 8417 112
1608 2170 -67
8132 1388 155
1116 4322 475
8099 2384 389
6903 7008 -884
7864 2400 977
3880 3366 809
5714 238 -745
7490 652 661
5827 3190 -955
5994 3793 -386
4839 3469 390
1549 1610 -12
4506 1069 -380
6545 5180 -253
6418 476 -564
5983 4635 -455
8484 5567 674
442 3469 -808
532 6487 -677
610 7163 109
6019 494 537
3677 2754 -846
7081 5412 -166
6667 6717 -128
7184 5282 125
858 973 -40
6670 5628 -790
1813 7897 215
8738 3504 636
7160 2355 926
8124 1048 471
475 2157 159
6040 7470 -909
7285 7581 858
4704 7031 -369
6836 7210 -517
7968 4691 998
507 4948 -415
6359 6606 603
3691 879 -462
179 2921 388
7992 7670 -185
1506 6390 -674
2750 8102 676
2618 7737 447
4340 765 736
7619 2531 -537
5862 3376 483
5946 699 741
929 6029 731
7497 4308 947
3086 7358 -936
2650 5401 961
3842 6265 -828
6620 984 822
1588 8101 266
3907 5001 624
2252 987 714
3222 739 -238
2951 6226 -619
2282 1773 371
5207 3971 528
6601 5263 -304
7008 8225 49
5829 7391 -470
1595 365 -729
7660 5723 -60
1685 5320 273
7004 5041 -974
4748 1424 142
6646 7492 -116
8710 8126 283
6279 319 206
8216 6260 557
2305 3343 391
5632 5822 -94
2713 3345 305
7870 8502 -40
8472 6416 -817
2391 6815 -30
4007 3322 -860
4974 4979 -631
4599 6351 791
4645 5692 110
8108 3188 -569
3911 2248 -541
5779 6277 -93
4178 4429 -542
6975 50 -338
7981 3612 254
871 3629 800
6836 7705 -102
4249 220 388
2856 8303 -977
4680 1887 131
2557 4771 79
6763 7540 -532
5152 1883 727
1175 7943 533
3330 2756 -4
1727 7250 532
6224 6139 -896
6051 2289 136
4836 6570 -545
6833 4674 660
609 8016 -756
7580 7717 -454
2575 7036 -719
3953 6640 829
4889 6262 346
8181 5854 786
982 1912 -695
3836 7561 -602
4984 874 -201
5524 1880 -854
2090 5238 370
5383 6902 -637
3071 1779 -231
3449 5253 -630
1150 720 -441
8238 2662 43
8511 3554 306
1417 6811 -633
8684 6460 -422
7329 110 356
5946 5768 -217
8727 8487 -504
90 2395 410
7139 8408 49
968 5050 -339
3942 5289 484
2911 3896 44
2502 6011 298
687 6446 -404
7871 7558 -327
3287 1513 -295
7371 720 -9
7119 917 -199
648 7680 450
8035 6615 -576
8512 8688 -322
2438 3226 537
4941 6274 776
3765 5420 776
833 3580 279
8437 5156 -925
4575 7784 318
3564 7455 -242
3196 8252 21
4217 5700 -937
717 1215 640
3464 766 849
7972 8262 734
7384 4898 374
1441 8176 312
5372 989 -699
8542 1990 -855
4749 3551 -788
6384 1887 -935
3353 90 -495
7536 4910 -513
4548 3328 -456
6891 8575 347
648 7216 777
4101 1013 140
6440 935 581
2412 7234 -553
2242 5167 -995
2071 3421 -403
6610 4377 406
2006 58 282
8065 5633 8
7140 1181 286
4133 3852 -930
7014 1785 523
3976 2696 -544
8520 4179 199
2354 2771 -592
7006 2954 630
755 2223 -387
472 8199 -95
5437 8356 900
2368 1988 371
4769 5512 -412
7138 2904 -44
8199 4298 -910
2968 3663 -803
1169 4090 -607
4695 5157 30
4473 7229 653
1605 8669 253
7906 715 909
3955 1122 -834
7317 358 408
2130 6114 -455
1412 1500 -32
7342 7255 -511
7211 1011 886
1296 7359 423
1880 2950 678
7643 842 170
6225 2157 -623
3722 4975 -739
5806 282 228
6470 5237 -113
3327 3052 -133
3609 457 480
1288 2754 934
6001 4441 879
6876 3848 -250
6569 5812 301
636 7501 -212
8013 1947 896
2291 512 -599
2818 3431 -208
686 4667 -745
8355 8728 -287
3906 4862 -305
5006 5387 882
4744 5476 -85
5106 7820 283
7285 8318 296
2949 836 369
5894 3282 -650
8031 4908 -825
7103 3115 -944
3415 5890 10
189 3585 -216
3543 7473 -419
1496 4230 -200
1732 1219 -17
1206 2708 290
6929 6690 -17
4195 259 429
1137 7373 481
3599 2388 893
443 584 249
7021 8593 -195
1486 2052 -304
2988 4526 750
8554 5742 -881
3370 4500 662
7408 1248 -668
2388 1089 -949
3394 5796 -931
678 2007 -665
155 7322 478
7014 3951 535
2592 2276 195
8066 1986 960
1186 5682 -961
3214 3591 -374
6891 8641 939
4303 7445 -992
7704 4496 260
4622 698 78
640 7134 -859
6967 936 -544
1050 2489 567
1601 5090 525
5843 4971 783
62 1542 -844
1534 2935 7
7963 5214 -450
5476 4126 524
3289 6658 928
744 5811 -34
3106 360 476
8580 682 69
4474 6906 -763
7208 2708 198
5623 3442 -926
1116 517 -144
7704 7812 -948
7799 5943 -224
8631 4475 -795
2764 7760 -276
8395 3292 -544
4624 2759 293
4503 8284 834
3091 1308 -263
1546 6912 -265
6919 1354 70
107 7336 -497
6876 2222 -209
6928 6176 139
4227 637 -1000
6222 7835 -123
4748 7848 -463
3730 305 -553
3743 7068 -117
5363 4285 618
8537 2145 -151
6145 5706 -490
3397 794 -760
5634 1643 -225
1899 8256 591
7914 149 -761
8258 4468 810
6265 7270 92
7201 6024 237
1188 4815 775
2959 7127 246
8668 5210 192
2526 257 817
4515 4699 -513
4770 1894 -317
4655 488 -418
5295 4238 800
3574 939 216
5142 5606 -367
4228 980 -191
5371 6224 137
1739 2688 -40
3965 4189 198
7471 4585 257
4847 614 -563
4462 4613 481
6196 3936 -266
310 4685 677
188 5068 -704
7251 6956 -728
6704 8671 -908
8744 231 502
5531 4937 506
3597 3295 -569
2164 3206 718
4299 1762 -198
1744 7107 910
1365 568 -765
8649 6436 -248
914 8237 -143
6340 4237 -855
4237 8713 586
387 1958 260
120 3898 -210
5219 3643 940
8360 360 81
5046 3512 -423
40 325 619
2755 8293 858
394 8003 835
4389 5867 625
3916 2647 901
1539 1637 -18
992 8220 -990
7952 4739 404
1051 4453 181
4587 6833 -506
4728 7001 -320
2256 3114 -756
4483 5397 737
828 7486 -793
4771 4940 -271
5951 6721 -175
674 438 791
4731 261 -228
5995 7390 -824
1544 7352 488
7633 6099 -614
6727 2120 732
6915 3347 983
1745 2340 595
2892 8723 -708
1658 3898 -270
3929 6428 763
3035 225 -172
8245 4576 172
7619 3391 -884
4086 872 -164
1817 4575 -977
4487 8025 993
4389 6916 -468
7043 6711 729
307 2207 -882
567 6674 -598
4997 6308 -203
16 8097 738
5022 2846 632
6439 3172 -585
7235 2849 -983
7765 3818 757
3988 6189 -868
3963 8557 429
1706 6309 -117
7327 6467 -832
3837 1928 -59
4287 530 898
4045 1516 -464
4174 4516 939
4187 6216 796
1753 4934 153
168 6577 875
4974 873 -912
6065 8134 -434
7039 5217 -557
5503 464 -773
316 2403 75
2655 2145 -206
7834 2252 49
745 6593 332
8117 4470 -416
3488 3837 -562
4932 4346 501
1347 2436 146
5314 976 141
3486 6236 837
4404 1110 494
6546 2386 -880
3726 8743 -51
3796 569 530
5565 2663 1000
7870 7489 975
8202 5944 883
8719 3432 -284
225 7547 683
8238 2710 -642
6744 2821 -388
8235 4048 824
1983 6445 -865
1016 8498 757
4052 7219 -988
7699 8064 194
4634 4913 -937
1552 1511 -274
754 2054 -23
1665 8608 206
2851 6503 437
747 668 728
670 3308 -128
5868 5979 336
4079 2857 980
3427 4630 90
3058 2449 673
997 8385 418
743 8705 -450
3211 160 232
7142 2439 -501
6848 5789 230
3643 3829 466
21 3418 -512
7485 1597 219
6856 8384 186
5 4616 701
1708 6019 -96
6502 3766 739
1431 2977 -149
2725 8547 -554
1410 8534 -177
2246 4555 781
7271 5185 -21
1431 2097 -146
4868 417 185
7032 3419 219
8550 4946 -262
5868 1056 -71
1075 2521 46
6149 6283 280
1906 1849 738
3991 3438 -105
8604 5690 -484
4670 3046 260
5766 1196 404
3151 22 -972
3246 811 -811
8376 2871 -26
298 1483 -971
3935 5445 527
4502 3708 -837
7549 6599 2
5613 739 -857
7935 6569 -76
2799 7346 -990
42 296 163
798 2258 -856
3022 6319 788
979 7563 -401
4882 5044 980
7402 3080 -998
2307 2408 166
8648 4783 541
7268 854 368
4374 6142 -255
7580 1200 -325
4470 176 -242
3641 7818 -933
6070 1730 714
1158 2477 -593
4269 7786 74
7642 6593 782
1597 3827 -857
2229 2740 -135
3336 7008 97
7868 652 -820
8119 5543 335
8236 2380 900
5005 87 933
5313 7539 -185
4133 6351 912
5307 1699 28
6651 2140 421
6738 6170 875
818 3147 130
4812 7726 -890
7116 3338 891
351 2842 -315
2538 4597 210
6047 2252 -215
6432 6489 -396
6771 5922 -446
2557 8180 84
2107 2683 275
1367 6673 -91
1461 846 -423
815 2160 719
5554 7803 -618
147 7669 -653
6951 2778 -843
3282 5347 -956
5474 7734 849
712 1123 939
2804 6782 -569
8212 4369 453
109 3396 -801
876 4862 651
3855 5090 636
1158 3840 -591
8754 4653 -412
5730 6823 229
2929 1798 -388
4877 98 299
1167 3878 967
1742 2478 -680
4185 878 28
1569 238 8
7425 7268 -35
7110 2779 -945
2255 4485 162
5457 3889 -772
969 6573 -281
8145 6004 895
978 3663 -218
2692 4003 -703
3735 6026 293
1995 5042 25
6482 4149 -21
4534 1769 410
3710 1093 -633
3220 823 -52
3729 4000 -788
72 8591 -101
2727 1917 163
5759 1252 -874
4188 7397 -683
1448 855 -929
3241 5125 392
941 3423 424
2948 8669 219
8064 2226 -769
855 3364 -80
1993 2226 -657
2036 3293 -955
5186 1809 -374
7393 695 110
3567 939 -636
3260 4572 641
4115 2781 -401
1546 2811 883
2898 5483 -359
8670 3957 -879
5173 5197 -856
6439 2588 536
451 1544 -750
876 1643 285
5502 7578 -603
2341 7683 598
596 3505 -907
7985 7649 -352
3944 5447 -58
1631 3277 -13
3647 6383 916
7742 7564 6
5506 8230 717
4878 6365 381
3297 7003 -842
587 6682 408
8207 1967 545
5891 2181 -980
4824 3185 -446
1262 1381 -337
5137 5356 -31
8278 4271 -136
4451 4178 835
2088 6944 23
4549 1411 -768
5616 3069 752
7466 3215 -973
6644 2293 -407
835 7697 -863
300 5144 -42
3145 4039 841
1836 682 -508
5737 3075 -3
6128 3376 -823
7739 1777 740
583 5546 226
3391 7786 -217
5121 4919 875
3782 5863 27
7617 669 -881
6841 4128 234
920 5790 527
2253 1150 866
3024 5561 935
4643 4717 895
7755 2878 -470
7757 4836 -358
4668 5041 811
1336 6551 -749
7734 5117 208
3044 2586 912
7114 6775 843
3891 4845 -78
5705 7174 -470
7560 124 -431
8629 7141 -113
7140 3334 -903
6815 4235 162
5962 3705 -537
4559 7926 343
804 1135 404
4453 3058 -639
8061 4354 -908
470 8623 -830
3373 8406 -388
4119 7120 379
102 7263 312
1919 3097 897
1806 7318 -850
6150 6452 -487
1897 5010 634
6178 4860 548
3310 5886 167
550 4894 -38
7643 4403 -34
2034 5603 -983
5123 6114 150
860 3541 714
5786 6626 433
1068 6061 753
5018 6729 246
8011 4493 -86
3098 4769 278
6630 1256 278
5550 7146 -170
4808 3981 20
450 1967 -101
8344 301 553
3056 2122 473
4905 1851 945
965 5306 -539
2843 1962 -500
7454 6686 -983
2642 3938 -572
814 5737 -591
2019 2023 298
4404 5240 -171
3274 5968 441
4124 5356 716
4729 6055 309
4988 2737 1000
5768 1834 347
282 4116 -817
517 2228 270
1757 2084 176
4399 491 -964
2295 2634 660
6600 8640 -570
1096 431 834
833 8186 -504
4964 5066 -192
5869 3833 17
2072 1420 124
7157 7533 161
5400 8230 -307
8585 8685 63
3825 2526 -699
4988 6004 559
2686 7755 921
5947 6782 973
6085 7009 70
5212 5407 -680
1357 2552 256
3614 6735 -28
639 8043 859
6635 4147 797
2463 8605 300
7863 313 390
3006 6372 441
1030 3552 -934
5049 2553 -367
2824 8330 -227
2736 4980 -112
6500 1507 -119
6565 8237 60
7141 2744 -540
6764 1148 606
6871 8154 834
966 2021 669
5158 8315 -517
5004 420 474
155 3654 171
1141 6168 -566
2890 8616 -577
7068 6664 61
8209 4353 893
4683 5399 -595
3773 7996 -246
