19
820 813
439 593 -596
633 343 -145
604 687 721
798 312 744
622 511 -671
776 492 208
183 691 -307
135 92 282
238 784 768
129 472 -220
147 364 -479
48 531 -946
826 436 746
46 796 399
781 655 399
560 679 -471
247 491 -615
848 337 155
344 412 433
322 690 291
744 83 -787
705 470 -966
407 246 910
179 671 -755
79 729 -612
841 439 701
362 602 -431
517 484 860
171 271 753
381 794 271
483 843 -149
660 63 769
338 99 -78
650 403 -716
524 669 749
345 492 908
606 380 -44
507 746 274
414 147 830
420 670 -196
497 504 -735
602 586 20
419 703 54
630 1 -20
193 97 -921
312 137 180
716 161 -924
618 783 -453
615 439 -798
265 234 -358
720 705 865
853 739 701
52 826 908
444 287 -376
865 718 -782
368 28 878
332 578 601
59 844 -355
482 729 -909
43 383 -900
363 614 -79
724 23 1000
751 199 -990
383 381 -86
489 664 993
841 644 -556
507 51 937
175 518 -809
592 617 -173
786 450 -223
307 37 -949
803 895
277 190 660
650 298 -6
251 377 9
435 664 83
702 774 -943
333 388 -419
471 7 906
327 309 623
295 596 -969
703 125 42
14 277 301
657 305 -261
371 181 324
503 126 -388
87 473 57
637 172 333
588 444 363
213 248 -907
368 70 -252
407 97 -453
498 302 808
752 497 -323
21 500 625
796 739 -193
328 322 -292
771 212 -719
388 362 980
659 728 632
48 172 534
153 669 380
776 771 -620
415 581 891
795 20 52
684 333 339
47 737 -295
54 794 -121
373 329 -14
81 264 -87
218 577 -831
332 187 456
642 35 -535
349 522 397
4 305 -900
208 141 -677
635 659 -412
331 450 -114
482 154 254
655 350 579
797 310 454
389 201 977
118 439 861
689 665 -759
124 414 -210
425 749 -656
607 315 -929
701 101 -901
182 579 341
579 742 802
316 293 458
134 260 794
656 72 -847
204 31 55
261 215 -36
533 506 102
48 443 -506
326 755 19
80 641 250
128 396 500
433 312 -207
409 427 -19
539 592 215
503 738 275
527 379 54
221 46 -647
67 95 270
267 578 -416
642 241 -273
90 701 -270
271 630 650
710 370 -93
92 462 -24
121 97 417
314 437 188
358 787 52
280 380 -431
385 373 -292
38 325 536
512 120 -293
14 313 -911
626 522 -687
353 684 -607
762 74 542
582 549 -206
632 442 -922
270 53 958
218 532 -125
749 716 -910
678 500 670
265 172 692
734 311 855
140 147 531
800 761 -796
137 749 799
145 15 -854
354 256 440
17 79 639
751 412 418
196 614 -896
488 233 981
719 61 243
740 619 745
756 803 3
245 205 565
234 664 -642
774 762 437
665 249 182
249 233 -305
50 474 919
46 619 771
151 79 643
695 337 -277
333 595 414
571 88 -717
91 442 348
492 727 27
644 184 -676
514 125 509
137 146 -538
753 190 -492
312 209 -165
269 337 861
51 264 271
403 459 293
101 800 -992
49 716 91
151 721 -705
502 351 774
139 775 -44
113 802 188
124 15 13
522 348 -739
799 297 557
230 125 -508
289 571 95
803 262 401
293 626 776
363 148 392
757 244 512
762 94 759
340 462 -674
69 760 669
669 53 824
303 650 -728
32 222 766
564 285 765
469 86 -727
701 258 380
343 747 923
115 458 233
48 454 775
304 536 -270
431 596 441
261 685 -935
32 160 -624
14 578 881
453 738 -47
73 651 -930
141 354 -106
300 777 -453
343 104 930
215 412 154
470 205 -703
525 424 574
341 738 -239
408 241 348
306 378 366
678 352 -624
387 45 -901
501 419 980
158 140 -754
636 495 -636
365 288 -402
800 247 -999
254 293 -536
616 606 -50
690 668 -304
69 382 -553
406 673 -914
784 74 810
160 434 668
782 441 -965
271 570 17
45 796 548
52 293 400
703 41 -292
243 622 -774
287 424 688
325 571 547
434 11 313
9 577 725
471 713 -975
50 215 535
584 152 -631
315 351 -23
359 338 -636
489 45 -964
287 234 960
651 150 -486
690 144 -849
742 343 892
324 68 936
50 473 472
519 364 220
217 479 -563
499 52 601
250 534 184
389 628 878
256 490 -722
374 498 209
550 497 818
491 289 -108
568 410 -449
680 248 -194
803 94 777
126 530 -205
703 33 153
561 250 159
119 449 61
656 310 896
318 369 359
589 427 -38
517 298 -718
6 723 -496
648 110 -334
522 86 -135
562 566 -294
252 764 -57
764 789 467
79 195 431
43 473 -497
314 499 -621
421 606 -170
401 633 -552
26 120 -975
514 659 -321
216 210 -377
461 758 636
384 61 -209
100 348 853
26 357 290
378 529 -191
773 574 -499
513 241 389
63 699 -380
731 610 889
777 731 872
466 424 648
138 654 789
111 113 -630
466 218 531
211 698 -899
113 674 -499
673 572 -358
496 46 566
687 737 88
585 579 445
280 509 284
147 278 -159
52 366 -953
92 665 62
602 449 768
86 128 52
82 272 628
435 313 436
491 187 -624
595 584 -864
679 688 -518
616 107 802
352 413 239
221 282 -250
152 427 -219
365 166 -867
265 516 -841
600 149 748
246 55 -749
791 431 199
527 783 -3
403 620 60
13 635 -451
742 620 577
607 73 823
387 772 -949
797 598 304
339 420 411
398 341 -589
410 719 607
371 518 -253
75 218 -354
567 702 449
317 282 405
558 613 -866
47 491 958
464 139 -866
252 269 130
502 526 598
263 343 -123
2 106 -958
139 4 -815
446 638 249
446 139 335
731 723 -873
118 380 -397
794 411 484
331 123 -690
267 634 -320
687 710 -438
298 155 566
410 629 -58
5 770 -772
328 495 -511
610 574 610
601 683 764
155 232 393
526 143 620
58 378 108
719 69 -809
49 547 605
11 517 -70
716 247 759
514 91 -764
399 432 659
403 389 947
529 204 -285
638 326 880
191 452 -790
365 8 -377
479 125 -881
257 72 948
683 349 -389
356 145 -915
606 754 302
397 424 854
561 450 655
549 496 -216
353 324 -437
522 168 503
605 632 -137
95 386 235
298 612 -557
266 506 -62
226 750 -191
93 589 -862
548 651 -636
501 250 909
149 543 71
585 595 964
320 214 -817
541 512 273
188 642 -957
169 340 642
654 339 264
345 269 -944
725 413 -528
392 191 663
15 110 314
578 61 -953
251 214 676
127 243 -204
522 654 -24
413 15 426
331 55 877
365 583 -448
293 143 -773
797 47 876
579 378 439
317 646 -29
401 722 -783
283 318 -186
96 449 441
469 513 981
781 729 213
240 365 -894
540 614 717
577 358 23
240 457 -613
677 186 -603
433 739 -904
441 33 679
304 10 -20
306 5 913
735 732 106
204 724 -553
542 789 641
107 367 939
646 36 -344
357 265 431
736 311 -170
334 215 -85
23 243 -871
45 579 672
757 610 173
519 153 931
248 87 -360
93 553 972
617 81 864
221 778 -633
624 762 -516
138 101 665
210 85 863
728 244 -929
684 248 -199
9 545 985
802 595 -285
614 38 877
450 324 1
312 732 672
214 97 552
461 796 514
43 575 64
265 435 -490
348 307 -794
799 604 -150
181 203 -709
52 290 -894
190 452 167
587 535 205
595 410 699
644 261 -802
583 79 -475
41 192 -103
341 604 -520
77 536 956
732 497 -21
199 321 -904
465 301 -976
696 390 -844
522 741 -454
274 701 102
118 694 268
391 286 482
413 448 -17
304 622 -133
451 213 -538
107 696 729
427 415 -881
559 346 394
693 332 -557
545 17 743
378 729 658
500 20 -628
228 612 194
781 670 -188
164 641 -977
709 66 20
49 668 -440
525 687 -411
201 240 963
209 472 -915
427 434 -550
150 164 522
481 562 838
338 574 -530
684 299 498
483 660 961
204 209 734
193 316 -876
103 800 -125
668 193 -784
651 615 -690
505 438 382
709 586 765
294 702 682
561 129 955
313 525 74
466 107 -208
181 422 131
614 581 -970
518 269 749
158 761 270
61 570 212
723 315 -50
372 740 -166
300 36 331
56 232 -880
44 253 79
211 297 513
660 199 191
370 279 188
786 501 -963
141 688 834
56 520 -10
194 560 85
637 360 514
265 652 -169
571 217 536
286 374 319
723 231 -881
425 641 -26
633 127 -113
271 701 208
409 234 561
407 701 79
428 108 -939
308 111 610
462 472 -99
215 418 -939
219 225 -875
793 104 -666
394 301 -493
208 378 121
272 356 893
73 464 639
494 216 804
55 96 -71
8 23 -411
635 765 -823
537 399 965
505 776 -446
297 723 713
139 191 -287
250 706 689
85 179 -906
217 604 -897
700 194 -811
4 79 586
264 602 644
539 700 131
420 50 610
494 240 989
409 345 267
327 489 229
758 115 533
388 404 -444
195 249 725
427 439 -65
403 414 -752
330 728 -664
76 350 448
240 660 -141
215 699 26
764 289 -534
135 48 814
793 22 -461
526 358 -739
763 217 771
311 650 572
1 243 998
224 581 999
556 729 -820
706 136 926
412 397 50
154 511 81
69 796 -803
721 167 -143
731 409 928
219 507 343
227 408 3
708 674 -955
641 699 456
426 90 283
76 731 453
274 475 926
309 262 -239
308 140 -977
468 242 366
793 279 619
563 350 -70
679 583 -254
315 534 172
246 256 928
612 388 -640
268 218 -500
45 397 -393
96 530 374
180 98 -571
785 657 -707
659 508 535
183 68 -840
122 43 825
192 603 589
696 160 -37
422 154 -755
733 628 749
513 521 815
58 5 -495
467 488 105
280 136 -24
643 626 -311
792 747 371
341 801 373
414 571 470
382 154 646
772 286 120
278 145 370
190 318 -227
218 46 -491
703 57 -917
391 457 132
657 128 -641
720 46 -403
298 534 368
692 132 -190
364 252 226
738 666 -367
223 701 -457
306 567 -212
490 464 553
167 632 -825
41 33 534
148 429 -774
256 557 -799
256 526 918
519 11 926
707 140 -1
138 491 -58
722 455 -749
280 330 918
768 398 -386
305 780 -604
622 666 -583
774 387 125
480 449 -577
153 609 231
318 664 585
57 356 -863
151 245 553
567 344 -831
24 177 -452
86 532 -596
622 504 -972
376 647 -300
695 536 -396
216 113 -793
192 524 -659
187 49 434
767 272 -41
453 519 965
495 695 489
67 538 -877
156 640 -662
435 778 692
34 240 -126
512 552 -374
27 323 -983
296 510 -158
755 51 884
684 199 -449
420 208 -150
562 748 -631
580 62 106
48 161 -578
121 658 -688
517 315 735
677 661 906
168 528 541
56 221 550
241 666 711
216 16 -454
5 165 -622
372 409 -410
440 213 -838
52 654 -714
498 425 640
203 57 -353
40 600 145
378 662 47
91 425 -957
632 586 11
107 566 477
624 13 414
446 584 676
785 533 25
47 235 -250
39 790 269
321 567 933
386 465 -206
296 429 742
496 101 545
36 532 731
51 419 193
184 470 866
424 623 -101
187 301 383
117 436 699
580 22 985
405 109 957
234 88 742
590 648 -816
283 110 -170
397 24 -383
3 681 -549
288 685 135
564 189 -55
68 203 -888
250 557 -456
690 691 -923
157 720 400
233 534 -219
420 437 536
483 184 283
784 502 432
275 436 -577
357 639 -386
35 482 2
762 645 -603
491 746 12
519 303 75
667 356 -835
166 248 937
244 179 -247
758 469 -507
789 59 -247
367 268 936
488 464 -728
791 161 5
769 39 -345
519 652 465
384 88 -809
407 308 311
430 365 -365
317 580 865
587 279 -237
277 731 142
471 568 472
96 470 935
608 470 723
532 652 815
127 263 -569
501 138 648
521 67 765
84 482 996
190 378 -670
702 330 -92
492 64 -989
137 442 376
319 456 -667
694 305 -22
413 442 -269
377 741 976
390 769 -539
394 189 -708
538 435 -794
27 748 -83
117 545 -661
30 35 -593
451 146 -289
17 186 -204
56 581 -743
507 624 -607
8 437 -716
271 78 -800
392 199 489
204 44 -853
684 567 15
217 293 951
389 289 -702
86 459 -91
450 582 -578
530 421 -823
273 748 -80
731 317 -210
460 602 -127
487 568 808
75 523 336
304 801 -190
130 159 -296
767 578 63
60 265 740
392 162 -353
742 438 526
790 14 351
283 320 939
115 739 -235
460 421 147
143 422 949
384 173 58
230 700 760
499 247 234
753 323 439
749 274 639
379 71 -345
66 800 -389
490 799 848
139 719 -742
99 244 898
248 106 596
300 366 278
458 91 -651
79 181 -161
280 472 667
345 643 -315
45 17 -987
390 544 66
758 326 605
424 679 -831
119 613 418
683 577 427
710 179 -151
751 302 165
358 677 312
232 367 -605
575 145 782
600 489 -686
349 441 -786
322 557 -331
213 610 184
188 140 204
414 765 -998
369 209 431
330 648 -700
429 355 -245
499 630 -573
529 110 984
119 50 886
230 514 204
530 201 -737
523 569 735
417 760 951
603 323 -902
751 440 989
762 384 -730
111 567 -233
719 657 -89
36 258 -468
167 144 379
298 251 -392
187 457 -739
11 271 970
411 765 -994
454 474 -101
357 30 403
340 622 667
583 756 -321
763 242 -602
268 623 804
52 612 -473
749 633 53
459 461 -89
18 352 959
342 205 -193
26 749 533
42 361 -117
496 586 -387
760 780 853
789 503 679
475 322 -139
655 747 -360
632 371 192
540 472 68
166 589 511
602 785 -594
463 632 986
779 364 -448
66 664 -820
512 43 146
396 146 -498
676 332 806
736 564 -988
517 13 -771
710 439 215
427 196 -907
602 57 944
533 181 -652
360 24 -997
306 452 243
105 395 -712
195 580 249
241 571 -397
726 538 492
532 370 -401
762 333 -754
643 59 676
605 247 -379
720 252 742
171 8 -116
731 412 649
130 247 442
641 615 785
528 470 314
589 268 422
252 321 751
332 531 -524
270 652 635
370 649 754
239 771 62
174 218 613
267 472 -9
666 430 -837
593 702 709
717 689 -186
354 127 -128
130 493 23
28 439 -554
630 457 -424
364 583 503
950 847
726 848 -501
868 901 -22
802 264 598
858 823 122
643 609 -905
592 29 388
598 221 939
835 257 -147
372 815 346
556 921 499
48 760 193
335 94 -49
124 332 828
666 279 -945
111 512 -910
737 472 68
108 103 264
291 635 -1
489 892 -671
184 94 -677
898 170 -201
193 94 -574
829 282 -490
206 746 13
268 559 149
631 415 836
824 466 379
512 453 -233
675 444 268
738 799 -683
31 751 -886
574 350 897
273 260 451
30 485 820
847 632 -564
817 466 -842
37 128 -221
288 498 949
56 48 -450
531 581 180
45 216 -380
280 442 -616
941 458 -787
337 565 661
202 618 11
919 906 -878
372 231 -177
511 348 -81
444 396 -319
164 946 -661
924 531 -507
155 209 -898
930 564 121
230 500 356
301 489 -45
37 20 -627
249 514 902
645 830 -93
715 98 -936
910 688 609
909 334 23
652 584 400
70 624 -205
385 820 -454
263 191 227
815 402 151
211 85 -764
820 758 -737
807 326 -29
700 885 50
520 781 -675
500 696 -602
433 650 644
888 452 488
535 278 -106
323 894 205
227 107 -719
204 939 -691
184 274 152
353 574 -556
638 11 -497
293 21 -337
201 203 395
183 418 420
254 508 213
895 650 -931
17 538 678
941 618 -416
465 77 -948
199 603 422
83 358 828
502 146 -344
333 93 -564
23 134 -72
106 389 220
531 809 98
614 740 974
389 252 459
947 889 316
315 265 -675
492 442 2
202 879 678
873 767 -644
556 840 963
900 825 -485
667 595 -873
103 702 999
210 886 148
841 32 670
234 91 74
10 526 111
869 69 766
629 672 955
42 411 135
595 447 -171
366 518 506
635 448 -945
891 247 -93
70 935 -976
275 745 719
640 824 -240
597 74 762
83 597 222
863 769 -504
45 7 -132
271 672 -435
140 33 195
491 816 685
140 66 -265
623 203 -788
935 382 -550
680 666 843
420 399 -662
222 652 -239
22 213 -74
640 505 -117
501 123 -915
860 142 468
404 186 381
523 395 190
566 169 -252
126 404 -907
353 178 91
23 584 606
373 440 496
799 47 -250
294 396 -879
276 830 682
691 337 -890
901 165 -274
432 53 -375
112 807 512
344 568 356
578 583 546
705 747 807
6 351 457
409 748 609
912 501 -626
923 881 -946
556 713 772
389 330 34
126 632 -955
385 370 -798
224 48 -961
23 135 722
747 301 -962
784 188 970
409 188 -716
401 80 754
411 389 973
92 249 -471
420 937 -297
446 702 105
15 872 139
644 890 316
31 317 152
249 811 554
735 571 36
24 941 124
315 754 965
678 175 17
70 610 -259
460 303 -950
518 472 220
77 251 -658
405 877 560
25 556 -560
496 84 -793
493 274 -337
247 256 854
370 80 -509
52 500 647
950 103 339
103 365 505
182 527 -143
391 272 233
298 276 -185
889 147 283
240 561 -271
788 21 -857
894 550 404
522 378 -179
881 2 -261
444 130 700
906 43 -204
441 593 71
396 79 585
927 542 -49
293 596 222
64 380 -96
53 894 -557
554 76 -37
633 781 -217
760 316 636
571 47 539
673 326 -551
846 79 367
940 336 -143
861 297 -165
532 42 -997
301 732 985
241 429 -473
500 559 -346
894 441 688
703 613 0
423 743 95
190 386 -654
700 317 -558
476 909 -829
172 926 463
95 688 187
48 676 -960
19 914 411
901 502 439
585 150 545
217 68 117
712 857 743
502 238 -443
27 311 -458
158 98 470
859 14 705
76 816 371
461 114 516
890 888 642
187 417 -831
62 363 819
568 728 994
779 21 587
442 684 350
834 299 -136
352 245 954
107 685 944
584 477 177
728 844 233
840 255 -194
396 208 533
520 879 541
12 340 -643
176 597 477
847 628 152
882 711 -985
98 668 -185
383 932 -547
868 524 147
55 448 -201
374 457 -299
589 290 722
81 628 787
361 307 -465
132 709 -425
89 153 -564
702 169 -117
37 666 868
620 686 871
607 656 988
602 825 218
781 118 -291
165 90 -276
165 871 -617
45 231 568
545 427 203
449 136 59
283 117 -836
921 797 -413
390 332 -583
589 858 661
760 286 373
114 12 924
855 819 -829
19 26 -27
2 6 -549
486 86 -136
768 607 -132
243 185 15
159 178 -421
552 114 454
207 542 751
705 331 462
298 668 -681
625 419 -877
863 412 -493
115 858 83
755 827 -786
898 430 -294
578 73 -697
174 915 351
307 745 -176
433 386 101
299 508 -666
305 467 -706
229 524 633
163 6 524
767 215 -162
686 663 -324
846 232 315
11 210 -412
33 895 -182
260 546 -844
84 289 92
379 830 -534
479 919 -225
842 272 240
692 390 -704
657 389 -980
286 654 -755
801 201 840
481 379 -40
861 434 146
834 296 -416
852 392 429
628 78 -70
315 934 -650
147 838 -219
113 305 -241
262 663 -623
193 774 -808
531 765 -208
76 293 -961
186 184 -728
431 362 628
17 764 599
291 676 907
285 165 -352
751 61 -169
680 586 -557
870 81 50
199 462 29
544 254 471
347 659 947
166 54 72
487 655 -658
265 807 -482
451 784 731
827 688 145
143 104 835
673 452 -181
871 466 -782
655 852 602
834 565 -804
95 858 69
312 401 955
539 553 -625
333 269 630
332 291 -576
45 450 -304
252 461 -623
152 517 193
363 395 -449
790 780 751
544 474 865
702 502 -184
499 518 -161
859 445 3
383 152 -21
552 835 -193
69 228 425
926 196 -623
292 754 -713
564 118 959
376 398 1
151 554 79
392 821 581
900 835 -583
647 318 182
765 639 -673
171 166 -359
814 228 -663
268 380 -100
391 401 480
576 795 -828
497 634 -563
306 619 -796
365 831 -728
755 567 265
639 665 503
71 385 136
775 69 -746
448 821 51
438 389 670
426 411 952
621 127 84
474 575 730
656 609 801
149 746 28
357 446 -817
806 461 -568
911 97 239
102 712 946
351 458 -892
557 285 -464
221 426 -586
78 809 106
562 707 281
51 709 617
103 693 -248
285 861 407
12 692 -91
196 223 -560
442 736 -474
590 512 -432
694 869 -954
550 660 -101
815 533 -117
139 484 907
59 297 17
828 796 -973
38 8 482
887 221 331
452 899 887
905 361 -543
239 571 991
820 872 -351
360 387 -107
109 310 342
14 749 -371
134 570 -95
57 364 -186
73 210 927
840 634 -197
395 272 -863
528 834 -370
452 908 473
49 303 703
525 581 581
460 511 109
261 327 457
119 716 -835
717 186 637
517 137 762
622 409 -675
743 602 298
804 103 186
24 624 -196
696 278 312
688 874 -663
383 700 -165
739 380 -537
46 132 560
667 498 747
141 491 972
592 845 866
674 90 641
14 796 -694
678 684 422
131 854 -855
940 263 124
865 194 -459
755 384 -236
768 605 243
337 855 359
442 772 944
883 574 993
531 903 0
808 926 580
561 742 466
753 291 454
282 558 -845
112 430 -718
759 562 351
234 464 493
153 110 -386
572 182 496
433 82 -88
584 450 -986
857 378 43
732 591 776
332 535 -366
244 198 -478
260 583 527
946 574 -538
141 421 393
335 433 -97
517 794 804
665 708 -660
10 588 -620
493 889 -660
739 467 -707
776 503 693
308 56 -15
705 568 275
11 498 -294
544 788 -91
143 406 -1
271 123 254
854 751 -452
612 80 -527
415 313 -629
837 730 -517
764 847 510
516 28 -787
408 817 -106
735 381 -607
810 583 -229
414 672 -600
597 277 -995
427 829 -903
75 280 -321
598 147 -932
446 710 -297
250 4 -710
799 273 -758
472 548 518
879 359 -174
217 569 243
94 538 452
230 769 972
883 34 -58
42 91 -187
765 284 -955
233 917 203
11 854 203
397 790 -222
525 212 875
86 577 978
831 388 941
83 628 941
568 623 745
20 18 -540
209 179 -680
468 933 662
264 773 -720
2 459 -138
397 100 -589
393 357 290
92 24 -778
491 913 262
364 276 -972
764 793 882
931 568 69
605 206 -759
643 605 -709
730 900 286
266 278 -567
68 871 617
130 42 401
132 364 953
95 539 578
753 469 564
907 793 -689
563 737 -26
167 301 -923
320 146 -600
172 343 635
617 448 986
579 238 250
257 651 -979
600 167 -881
679 873 -796
54 877 218
919 235 938
4 463 -930
293 716 455
930 55 575
153 433 333
913 68 765
358 607 -596
858 161 -501
347 229 -639
11 158 935
316 626 786
728 170 -849
800 654 -559
